id,title,description,image_link,link,product_type,brand,price,availability,item_group_id,checkout_url,additional_image_link,sale_price_effective_date,sale_price,condition,visibility,gender,color,size,pattern,google_product_category,default_product,variant
30804-2_14978,"Tapete de Couro Geométrico Imperatriz - Marrom e Branco - 1,5 x 2,0 m","DETALHES 
Tipo: Tapete de Couro 
Ambientes: Quarto, Sala de Estar, Sala de Jantar, Escritório 
Material: Couro Bovino Legítimo 
Tamanho (LxC):  1,5 x 2,0 m (Disponível sob encomenda em outros tamanhos) 
Módulo: Geométrico 
Padrão de corte: Geométrico 
Borda: Sim 
Antiderrapante: Sim 
Forro: Sim 
Material do Forro: Antiderrapante 
Espessura: 4 mm 
Peso: ~1,7kg/m2 
 
CARACTERÍSTICAS: 
• Não mancha, limpeza prática 
• Impermeável 
• Isolante térmico e acústico 
• Pet Friendly 
• Hipoalérgico (não acumula poeira) 
 
Qualidade garantida! 
 
Para outros tamanhos, entre em contato com a gente! 
ARTESANATO 
 
 
  
Os tapetes geométricos também conhecido por patchwork são feitos a partir de peças selecionadas de couro bovino e oferece um padrão elegante de quadrados de variados tamanhos. Os tapetes quadriculados são confeccionados com costura exclusiva em ziguezague e nunca colados, possuem forro de alto padrão e antiderrapante. Naturalmente resistentes a manchas, nossos tapetes são excepcionalmente duráveis e fáceis de manter. A sua construção tradicional garante um desgaste perfeito, mantendo intacta a qualidade macia do seu tapete de couro durante os próximos anos. Os couros são curtidos de forma sustentável para baixo impacto ambiental. 
USO E CUIDADO 
Devido à natureza do couro bovino, os tapetes de couro Imperial são altamente resistentes a manchas. Nossos tapetes são muito fáceis de limpar e manter. Remova a poeira aspirando em uma potência baixa ou sacudindo o tapete para preservar as características naturais do material. As substâncias líquidas raramente penetram na pele. A maioria dos respingos flutua acima do pelo o tempo suficiente para ser facilmente limpa com um pano úmido com sabão neutro e água morna. Com um tráfego significativo de pedestres, algumas áreas podem ficar mais finas com o tempo, então é recomendável girar o tapete a cada poucos meses. 
 
Mais informações podem ser obtidas aqui.",https://34.196.236.239/wp-content/uploads/2021/02/imperatriz-marrom-branco-1.jpg,https://34.196.236.239/produtos/pronta-entrega/tapetes-pronta-entrega/tamanho-150x200/tapete-de-couro-geometrico-imperatriz-marrom-e-branco-15-x-20-m/,"Tamanho 1,50 x 2,0 m","Imperial Tapetes e Interiores",1199BRL,out of stock,30804-2_14978,,"https://34.196.236.239/wp-content/uploads/2021/02/imperatriz-marrom-branco-3.jpg,https://34.196.236.239/wp-content/uploads/2021/02/imperatriz-marrom-branco-2.jpg,https://34.196.236.239/wp-content/uploads/2021/02/imperatriz-marrom-branco-4.jpg,https://34.196.236.239/wp-content/uploads/2021/02/forro-1.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,1199BRL,new,published,,,,,,,
32704-2_14967,"Tapete de Couro Geométrico Colmeia - Cinza Claro - 1,5 x 2,0 m"," DETALHES 
 
 
 
 
Tipo: Tapete de Couro 
Ambientes: Quarto, Sala de Estar, Sala de Jantar 
Material: Couro Bovino Legítimo 
Tamanho (LxC):  1,5 x 2,0 m (Disponível sob encomenda em outros tamanhos) 
Padrão de corte: Geométrico 
Borda: Infinita 
Antiderrapante: Sim 
Forro: Sim 
Material do Forro: Antiderrapante 
Espessura: 4 mm 
Peso: ~1,7kg/m2 
 
CARACTERÍSTICAS: 
• Não mancha, limpeza prática 
• Impermeável 
• Isolante térmico e acústico 
• Offpet (não retém e não transmite cheiro) 
• Hipoalérgico (não acumula poeira) 
 
Qualidade garantida! 
 ARTESANATO 
 
 
  
Os tapetes quadriculado também conhecido por patchwork são feitos a partir de peças selecionadas de couro bovino e oferece um padrão elegante de quadrados de variados tamanhos. Os tapetes quadriculados são confeccionados com costura exclusiva em ziguezague e nunca colados, possuem forro de alto padrão e antiderrapante. Naturalmente resistentes a manchas, nossos tapetes são excepcionalmente duráveis e fáceis de manter. A sua construção tradicional garante um desgaste perfeito, mantendo intacta a qualidade macia do seu tapete de couro durante os próximos anos. Os couros são curtidos de forma sustentável para baixo impacto ambiental. 
USO E CUIDADO 
Devido à natureza do couro bovino, os tapetes de couro Imperial são altamente resistentes a manchas. Nossos tapetes são muito fáceis de limpar e manter. Remova a poeira aspirando em uma potência baixa ou sacudindo o tapete para preservar as características naturais do material. As substâncias líquidas raramente penetram na pele. A maioria dos respingos flutua acima do pelo o tempo suficiente para ser facilmente limpa com um pano úmido com sabão neutro e água morna. Com um tráfego significativo de pedestres, algumas áreas podem ficar mais finas com o tempo, então é recomendável girar o tapete a cada poucos meses. 
 
Mais informações podem ser obtidas aqui.",https://34.196.236.239/wp-content/uploads/2021/10/colmeia-cinza-1.jpg,https://34.196.236.239/produtos/pronta-entrega/tapetes-pronta-entrega/tamanho-150x200/tapete-de-couro-geometrico-colmeia-cinza-15-x-20-m/,"Tamanho 1,50 x 2,0 m","Imperial Tapetes e Interiores",1199BRL,out of stock,32704-2_14967,,"https://34.196.236.239/wp-content/uploads/2021/10/colmeia-cinza-2.jpg,https://34.196.236.239/wp-content/uploads/2021/10/colmeia-cinza-4.jpg,https://34.196.236.239/wp-content/uploads/2021/10/colmeia-cinza-3.jpg,https://34.196.236.239/wp-content/uploads/2021/02/forro-1.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,1199BRL,new,published,,,,,,,
1103-20-2_14942,"Tapete de Couro – Exótico Médio – 1,0 x 1,5 m Quadriculado (5×5)"," DETALHES 
 
 
 
 
Tons de Cores: Exótico Médio 
Tipo: Tapete de Couro 
Ambientes: Quarto, Sala de Estar, Sala de Jantar 
Material: Couro Bovino Legítimo 
Tamanho (LxC):  1,0 x 1,5 m 
Módulo: 5x5 cm 
Padrão de corte: Quadriculado 
Borda: Sim 
Antiderrapante: Sim 
Forro: Sim 
Material do Forro: Nylon laminado com espuma 
Espessura: 4 mm 
Peso: ~1,7kg/m2 
 
CARACTERÍSTICAS: 
• Não mancha, limpeza prática 
• Impermeável 
• Isolante térmico e acústico 
• Pet Friendly 
• Hipoalérgico (não acumula poeira) 
 
Qualidade garantida! 
ESPECIFICAÇÕES 
 
 
ARTESANATO 
 
 
  
Os tapetes quadriculado também conhecido por patchwork são feitos a partir de peças selecionadas de couro bovino e oferece um padrão elegante de quadrados de variados tamanhos. Os tapetes quadriculados são confeccionados com costura exclusiva em ziguezague e nunca colados, possuem forro de alto padrão e antiderrapante. Naturalmente resistentes a manchas, nossos tapetes são excepcionalmente duráveis e fáceis de manter. A sua construção tradicional garante um desgaste perfeito, mantendo intacta a qualidade macia do seu tapete de couro durante os próximos anos. Os couros são curtidos de forma sustentável para baixo impacto ambiental. 
USO E CUIDADO 
Devido à natureza do couro bovino, os tapetes de couro Imperial são altamente resistentes a manchas. Nossos tapetes são muito fáceis de limpar e manter. Remova a poeira aspirando em uma potência baixa ou sacudindo o tapete para preservar as características naturais do material. As substâncias líquidas raramente penetram na pele. A maioria dos respingos flutua acima do pelo o tempo suficiente para ser facilmente limpa com um pano úmido com sabão neutro e água morna. Com um tráfego significativo de pedestres, algumas áreas podem ficar mais finas com o tempo, então é recomendável girar o tapete a cada poucos meses. 
 
Mais informações podem ser obtidas aqui.",https://34.196.236.239/wp-content/uploads/2021/10/exotico-medio-2.jpg,https://34.196.236.239/produtos/pronta-entrega/tapetes-pronta-entrega/tamanho-100x150/tapete-de-couro-exotico-medio-10-x-15-m-quadriculado-5x5/,"Ofertas para você, Tamanho 1,0 x 1,50 m","Imperial Tapetes e Interiores",309BRL,in stock,1103-20-2_14942,,"https://34.196.236.239/wp-content/uploads/2021/10/exotico-medio-1.jpg",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,259BRL,new,published,,,,,,,
1303-28-2_14938,"Tapete de Couro – Champanhe Escuro – 1,0 x 1,5 m Quadriculado (10×10)"," DETALHES 
 
 
 
 
Tons de Cores: Champanhe Escuro 
Tipo: Tapete de Couro 
Ambientes: Quarto, Sala de Estar, Sala de Jantar 
Material: Couro Bovino Legítimo 
Tamanho (LxC): 1,0 x 1,5 m (Disponível sob encomenda em outros tamanhos) 
Módulo: 10×10 cm 
Padrão de corte: Quadriculado 
Borda: Sim 
Antiderrapante: Sim 
Forro: Sim 
Material do Forro: Nylon laminado com espuma 
Espessura: 4 mm 
Peso: ~1,7kg/m2 
 
CARACTERÍSTICAS: 
 
• Não mancha, limpeza prática 
• Impermeável 
• Isolante térmico e acústico 
• Pet Friendly 
• Hipoalérgico (não acumula poeira) 
 
Qualidade garantida! 
ESPECIFICAÇÕES 
 
ARTESANATO 
 
 
  
Os tapetes quadriculado também conhecido por patchwork são feitos a partir de peças selecionadas de couro bovino e oferece um padrão elegante de quadrados de variados tamanhos. Os tapetes quadriculados são confeccionados com costura exclusiva em ziguezague e nunca colados, possuem forro de alto padrão e antiderrapante. Naturalmente resistentes a manchas, nossos tapetes são excepcionalmente duráveis e fáceis de manter. A sua construção tradicional garante um desgaste perfeito, mantendo intacta a qualidade macia do seu tapete de couro durante os próximos anos. Os couros são curtidos de forma sustentável para baixo impacto ambiental. 
USO E CUIDADO 
Devido à natureza do couro bovino, os tapetes de couro Imperial são altamente resistentes a manchas. Nossos tapetes são muito fáceis de limpar e manter. Remova a poeira aspirando em uma potência baixa ou sacudindo o tapete para preservar as características naturais do material. As substâncias líquidas raramente penetram na pele. A maioria dos respingos flutua acima do pelo o tempo suficiente para ser facilmente limpa com um pano úmido com sabão neutro e água morna. Com um tráfego significativo de pedestres, algumas áreas podem ficar mais finas com o tempo, então é recomendável girar o tapete a cada poucos meses. 
 
Mais informações podem ser obtidas aqui.",https://34.196.236.239/wp-content/uploads/2021/10/champanhe-escuro-3.jpg,https://34.196.236.239/produtos/pronta-entrega/tapetes-pronta-entrega/tamanho-100x150/tapete-de-couro-marrom-avermelhado-malhado-10-x-15-m-quadriculado-10x10-2/,"Tamanho 1,0 x 1,50 m","Imperial Tapetes e Interiores",399BRL,in stock,1303-28-2_14938,,"https://34.196.236.239/wp-content/uploads/2021/10/champanhe-escuro-2.jpg,https://34.196.236.239/wp-content/uploads/2021/10/champanhe-escuro-1.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,399BRL,new,published,,,,,,,
4105-marrom_14876,"Puff Monte Carlo - Couro Legítimo - Marrom","DETALHES 
 
 
 
Material:              Couro Natural 
Tamanho:           Aprox. 36x36x40 cm de altura 
 
 
ESPECIFICAÇÕES 
 ARTESANATO 
 
 
  
Começamos com uma seleção das melhores peles bovinas dos Pampas do Brasil. O Puff é feito de madeira e revestido em couro legítimo, com pés de borracha e espuma D-23. Os Puffs são duráveis e possuem diversas cores que combinam com os mais diversos ambientes, além de ser um produto excelente, otimizando espaços, proporcionando um ótimo conforto e versatilidade, agregando beleza a decoração. O revestimento em couro legitimo é naturalmente resistentes a manchas, são excepcionalmente duráveis e fáceis de manter. Os couros são curtidos de forma sustentável para baixo impacto ambiental. 
USO E CUIDADO 
Devido à natureza do couro bovino, os tapetes de couro Imperial são altamente resistentes a manchas. Nossos tapetes são muito fáceis de limpar e manter. Remova a poeira aspirando em uma potência baixa ou sacudindo o tapete para preservar as características naturais do material. As substâncias líquidas raramente penetram na pele. A maioria dos respingos flutua acima do pelo o tempo suficiente para ser facilmente limpa com um pano úmido com sabão neutro e água morna. Com um tráfego significativo de pedestres, algumas áreas podem ficar mais finas com o tempo, então é recomendável girar o tapete a cada poucos meses. 
 
Mais informações podem ser obtidas aqui.",https://34.196.236.239/wp-content/uploads/2021/09/IMG_3556.jpg,https://34.196.236.239/produtos/sob-encomenda/banquetas-puufs/puff-monte-carlo/puff-monte-carlo-couro-legitimo-marrom/,"Banquetas e Puffs, Puff Monte Carlo","Imperial Tapetes e Interiores",299BRL,in stock,4105-marrom_14876,,"https://34.196.236.239/wp-content/uploads/2021/09/IMG_3555.jpg,https://34.196.236.239/wp-content/uploads/2021/09/IMG_3560.jpg,https://34.196.236.239/wp-content/uploads/2021/09/IMG_3559.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,299BRL,new,published,,,,,,,
4105-caramelo_14875,"Puff Monte Carlo- Couro Legítimo - Caramelo","DETALHES 
 
 
 
Material:              Couro Natural 
Tamanho:           Aprox. 36x36x40 cm de altura 
 
 
ESPECIFICAÇÕES 
 ARTESANATO 
 
 
  
Começamos com uma seleção das melhores peles bovinas dos Pampas do Brasil. O Puff é feito de madeira e revestido em couro legítimo, com pés de borracha e espuma D-23. Os Puffs são duráveis e possuem diversas cores que combinam com os mais diversos ambientes, além de ser um produto excelente, otimizando espaços, proporcionando um ótimo conforto e versatilidade, agregando beleza a decoração. O revestimento em couro legitimo é naturalmente resistentes a manchas, são excepcionalmente duráveis e fáceis de manter. Os couros são curtidos de forma sustentável para baixo impacto ambiental. 
USO E CUIDADO 
Devido à natureza do couro bovino, os tapetes de couro Imperial são altamente resistentes a manchas. Nossos tapetes são muito fáceis de limpar e manter. Remova a poeira aspirando em uma potência baixa ou sacudindo o tapete para preservar as características naturais do material. As substâncias líquidas raramente penetram na pele. A maioria dos respingos flutua acima do pelo o tempo suficiente para ser facilmente limpa com um pano úmido com sabão neutro e água morna. Com um tráfego significativo de pedestres, algumas áreas podem ficar mais finas com o tempo, então é recomendável girar o tapete a cada poucos meses. 
 
Mais informações podem ser obtidas aqui.",https://34.196.236.239/wp-content/uploads/2021/09/IMG_3548.jpg,https://34.196.236.239/produtos/sob-encomenda/banquetas-puufs/puff-monte-carlo/puff-monte-carlo-couro-legitimo-caramelo/,"Banquetas e Puffs, Puff Monte Carlo","Imperial Tapetes e Interiores",299BRL,in stock,4105-caramelo_14875,,"https://34.196.236.239/wp-content/uploads/2021/09/IMG_3547.jpg,https://34.196.236.239/wp-content/uploads/2021/09/IMG_3550.jpg,https://34.196.236.239/wp-content/uploads/2021/09/IMG_3549.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,299BRL,new,published,,,,,,,
4210-5_14829,"Banqueta Florença - Couro Legítimo","DETALHES 
 
 
 
Material:              Couro Natural 
Tamanho:           Aprox. 62 x 53 x 47 cm de altura 
 
ESPECIFICAÇÕES 
 
ARTESANATO 
 
 
  
Começamos com uma seleção das melhores peles bovinas dos Pampas do Brasil. As banquetas são feitas de madeira e revestidas em couro legítimo, com pés em madeira maciça e espuma D-23. As banquetas são duráveis e possuem diversas cores que combinam com os mais diversos ambientes, além de ser um produto excelente, otimizando espaços, proporcionando um ótimo conforto e versatilidade, agregando beleza a decoração. O revestimento em couro legitimo é naturalmente resistentes a manchas, são excepcionalmente duráveis e fáceis de manter. Os couros são curtidos de forma sustentável para baixo impacto ambiental. 
USO E CUIDADO 
Devido à natureza do couro bovino, os tapetes de couro Imperial são altamente resistentes a manchas. Nossos tapetes são muito fáceis de limpar e manter. Remova a poeira aspirando em uma potência baixa ou sacudindo o tapete para preservar as características naturais do material. As substâncias líquidas raramente penetram na pele. A maioria dos respingos flutua acima do pelo o tempo suficiente para ser facilmente limpa com um pano úmido com sabão neutro e água morna. Com um tráfego significativo de pedestres, algumas áreas podem ficar mais finas com o tempo, então é recomendável girar o tapete a cada poucos meses. 
 
Mais informações podem ser obtidas aqui.",https://34.196.236.239/wp-content/uploads/2021/10/IMG_4665.jpg,https://34.196.236.239/produtos/pronta-entrega/banquetas/banqueta-florenca-couro-legitimo/,"Banqueta Florença, Banquetas, Mesas e Puffs","Imperial Tapetes e Interiores",519BRL,out of stock,4210-5_14829,,"https://34.196.236.239/wp-content/uploads/2021/10/IMG_4661.jpg,https://34.196.236.239/wp-content/uploads/2021/10/IMG_4662.jpg,https://34.196.236.239/wp-content/uploads/2021/10/IMG_4668.jpg,https://34.196.236.239/wp-content/uploads/2021/10/IMG_4668-recorte.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,519BRL,new,published,,,,,,,
4202-39_14819,"Banqueta Barril M - Couro Legítimo","DETALHES 
 
 
 
Material:              Couro Natural 
Tamanho:           Aprox. 32 x 32 x 43 cm de altura 
Pés:                      3 Pés fixos 
 
ESPECIFICAÇÕES 
 
ARTESANATO 
 
 
  
Começamos com uma seleção das melhores peles bovinas dos Pampas do Brasil. As banquetas são feitas de madeira e revestidas em couro legítimo, com pés em madeira maciça e espuma D-23. As banquetas são duráveis e possuem diversas cores que combinam com os mais diversos ambientes, além de ser um produto excelente, otimizando espaços, proporcionando um ótimo conforto e versatilidade, agregando beleza a decoração. O revestimento em couro legitimo é naturalmente resistentes a manchas, são excepcionalmente duráveis e fáceis de manter. Os couros são curtidos de forma sustentável para baixo impacto ambiental. 
USO E CUIDADO 
Devido à natureza do couro bovino, os tapetes de couro Imperial são altamente resistentes a manchas. Nossos tapetes são muito fáceis de limpar e manter. Remova a poeira aspirando em uma potência baixa ou sacudindo o tapete para preservar as características naturais do material. As substâncias líquidas raramente penetram na pele. A maioria dos respingos flutua acima do pelo o tempo suficiente para ser facilmente limpa com um pano úmido com sabão neutro e água morna. Com um tráfego significativo de pedestres, algumas áreas podem ficar mais finas com o tempo, então é recomendável girar o tapete a cada poucos meses. 
 
Mais informações podem ser obtidas aqui.",https://34.196.236.239/wp-content/uploads/2021/10/IMG_4630.jpg,https://34.196.236.239/produtos/pronta-entrega/banquetas/banqueta-barril-m-couro-legitimo-12/,"Banqueta Barril, Banquetas, Mesas e Puffs, Barril M","Imperial Tapetes e Interiores",269BRL,out of stock,4202-39_14819,,"https://34.196.236.239/wp-content/uploads/2021/10/IMG_4632.jpg,https://34.196.236.239/wp-content/uploads/2021/10/IMG_4631.jpg",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,249BRL,new,published,,,,,,,
4202-37_14817,"Banqueta Barril M - Couro Legítimo","DETALHES 
 
 
 
Material:              Couro Natural 
Tamanho:           Aprox. 32 x 32 x 43 cm de altura 
Pés:                      3 Pés fixos 
 
ESPECIFICAÇÕES 
 
ARTESANATO 
 
 
  
Começamos com uma seleção das melhores peles bovinas dos Pampas do Brasil. As banquetas são feitas de madeira e revestidas em couro legítimo, com pés em madeira maciça e espuma D-23. As banquetas são duráveis e possuem diversas cores que combinam com os mais diversos ambientes, além de ser um produto excelente, otimizando espaços, proporcionando um ótimo conforto e versatilidade, agregando beleza a decoração. O revestimento em couro legitimo é naturalmente resistentes a manchas, são excepcionalmente duráveis e fáceis de manter. Os couros são curtidos de forma sustentável para baixo impacto ambiental. 
USO E CUIDADO 
Devido à natureza do couro bovino, os tapetes de couro Imperial são altamente resistentes a manchas. Nossos tapetes são muito fáceis de limpar e manter. Remova a poeira aspirando em uma potência baixa ou sacudindo o tapete para preservar as características naturais do material. As substâncias líquidas raramente penetram na pele. A maioria dos respingos flutua acima do pelo o tempo suficiente para ser facilmente limpa com um pano úmido com sabão neutro e água morna. Com um tráfego significativo de pedestres, algumas áreas podem ficar mais finas com o tempo, então é recomendável girar o tapete a cada poucos meses. 
 
Mais informações podem ser obtidas aqui.",https://34.196.236.239/wp-content/uploads/2021/10/IMG_4624.jpg,https://34.196.236.239/produtos/pronta-entrega/banquetas/banqueta-barril-m-couro-legitimo-10/,"Banqueta Barril, Banquetas, Mesas e Puffs, Barril M","Imperial Tapetes e Interiores",249BRL,out of stock,4202-37_14817,,"https://34.196.236.239/wp-content/uploads/2021/10/IMG_4626.jpg,https://34.196.236.239/wp-content/uploads/2021/10/IMG_4625.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,249BRL,new,published,,,,,,,
4105-23_14812,"Puff - Couro Legítimo - Exótico Médio","DETALHES 
 
 
 
Material:              Couro Natural 
Tamanho:           Aprox. 36x36x40 cm de altura 
 
 
ESPECIFICAÇÕES 
 ARTESANATO 
 
 
  
Começamos com uma seleção das melhores peles bovinas dos Pampas do Brasil. O Puff é feito de madeira e revestido em couro legítimo, com pés de borracha e espuma D-23. Os Puffs são duráveis e possuem diversas cores que combinam com os mais diversos ambientes, além de ser um produto excelente, otimizando espaços, proporcionando um ótimo conforto e versatilidade, agregando beleza a decoração. O revestimento em couro legitimo é naturalmente resistentes a manchas, são excepcionalmente duráveis e fáceis de manter. Os couros são curtidos de forma sustentável para baixo impacto ambiental. 
USO E CUIDADO 
Devido à natureza do couro bovino, os tapetes de couro Imperial são altamente resistentes a manchas. Nossos tapetes são muito fáceis de limpar e manter. Remova a poeira aspirando em uma potência baixa ou sacudindo o tapete para preservar as características naturais do material. As substâncias líquidas raramente penetram na pele. A maioria dos respingos flutua acima do pelo o tempo suficiente para ser facilmente limpa com um pano úmido com sabão neutro e água morna. Com um tráfego significativo de pedestres, algumas áreas podem ficar mais finas com o tempo, então é recomendável girar o tapete a cada poucos meses. 
 
Mais informações podem ser obtidas aqui.",https://34.196.236.239/wp-content/uploads/2021/10/IMG_4635.jpg,https://34.196.236.239/produtos/pronta-entrega/banquetas/puff-couro-legitimo-exotico-medio/,"Banquetas, Mesas e Puffs, Puff","Imperial Tapetes e Interiores",269BRL,out of stock,4105-23_14812,,"https://34.196.236.239/wp-content/uploads/2021/10/IMG_4633.jpg,https://34.196.236.239/wp-content/uploads/2021/10/IMG_4637.jpg,https://34.196.236.239/wp-content/uploads/2021/10/IMG_4636.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,269BRL,new,published,,,,,,,
4201-22_14727,"Banqueta Barril G - Couro Legítimo - Caramelo","DETALHES 
 
 
 
Cor: Caramelo 
Instruções/Cuidados: Limpar com pano macio seco ou levemente umedecido com água. 
Conteúdo da Embalagem: 1 Banqueta 
Modelo: Banqueta Barril G 
Material: Toda feita em madeira, o assento estofado e revestidos em couro legitimo e pés em madeira. 
Descrição do Tamanho: Assento 42 cm de diâmetro, Altura do Assento ao Chão 42 cm 
Produto precisa de Montagem? Não 
Peso suportado: 120 Kg 
 
ESPECIFICAÇÕES 
 
ARTESANATO 
 
 
  
Começamos com uma seleção das melhores peles bovinas dos Pampas do Brasil. As banquetas são feitas de madeira e revestidas em couro legítimo, com pés em madeira maciça e espuma D-23. As banquetas são duráveis e possuem diversas cores que combinam com os mais diversos ambientes, além de ser um produto excelente, otimizando espaços, proporcionando um ótimo conforto e versatilidade, agregando beleza a decoração. O revestimento em couro legitimo é naturalmente resistentes a manchas, são excepcionalmente duráveis e fáceis de manter. Os couros são curtidos de forma sustentável para baixo impacto ambiental. 
USO E CUIDADO 
Devido à natureza do couro bovino, os tapetes de couro Imperial são altamente resistentes a manchas. Nossos tapetes são muito fáceis de limpar e manter. Remova a poeira aspirando em uma potência baixa ou sacudindo o tapete para preservar as características naturais do material. As substâncias líquidas raramente penetram na pele. A maioria dos respingos flutua acima do pelo o tempo suficiente para ser facilmente limpa com um pano úmido com sabão neutro e água morna. Com um tráfego significativo de pedestres, algumas áreas podem ficar mais finas com o tempo, então é recomendável girar o tapete a cada poucos meses. 
 
Mais informações podem ser obtidas aqui.",https://34.196.236.239/wp-content/uploads/2021/10/IMG_4134.jpg,https://34.196.236.239/produtos/pronta-entrega/banquetas/banqueta-barril-g-couro-legitimo-caramelo/,"Banqueta Barril, Banquetas, Mesas e Puffs, Barril G","Imperial Tapetes e Interiores",339BRL,out of stock,4201-22_14727,,"https://34.196.236.239/wp-content/uploads/2021/10/IMG_4135.jpg,https://34.196.236.239/wp-content/uploads/2021/10/IMG_4136.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,339BRL,new,published,,,,,,,
4201-21_14726,"Banqueta Barril G - Couro Legítimo - Marrom","DETALHES 
 
 
 
Cor: Marrom 
Instruções/Cuidados: Limpar com pano macio seco ou levemente umedecido com água. 
Conteúdo da Embalagem: 1 Banqueta 
Modelo: Banqueta Barril G 
Material: Toda feita em madeira, o assento estofado e revestidos em couro legitimo e pés em madeira. 
Descrição do Tamanho: Assento 42 cm de diâmetro, Altura do Assento ao Chão 42 cm 
Produto precisa de Montagem? Não 
Peso suportado: 120 Kg 
 
ESPECIFICAÇÕES 
 
ARTESANATO 
 
 
  
Começamos com uma seleção das melhores peles bovinas dos Pampas do Brasil. As banquetas são feitas de madeira e revestidas em couro legítimo, com pés em madeira maciça e espuma D-23. As banquetas são duráveis e possuem diversas cores que combinam com os mais diversos ambientes, além de ser um produto excelente, otimizando espaços, proporcionando um ótimo conforto e versatilidade, agregando beleza a decoração. O revestimento em couro legitimo é naturalmente resistentes a manchas, são excepcionalmente duráveis e fáceis de manter. Os couros são curtidos de forma sustentável para baixo impacto ambiental. 
USO E CUIDADO 
Devido à natureza do couro bovino, os tapetes de couro Imperial são altamente resistentes a manchas. Nossos tapetes são muito fáceis de limpar e manter. Remova a poeira aspirando em uma potência baixa ou sacudindo o tapete para preservar as características naturais do material. As substâncias líquidas raramente penetram na pele. A maioria dos respingos flutua acima do pelo o tempo suficiente para ser facilmente limpa com um pano úmido com sabão neutro e água morna. Com um tráfego significativo de pedestres, algumas áreas podem ficar mais finas com o tempo, então é recomendável girar o tapete a cada poucos meses. 
 
Mais informações podem ser obtidas aqui.",https://34.196.236.239/wp-content/uploads/2021/10/IMG_4131.jpg,https://34.196.236.239/produtos/pronta-entrega/banquetas/banqueta-barril-g-couro-legitimo-marrom-2/,"Banqueta Barril, Banquetas, Mesas e Puffs, Barril G","Imperial Tapetes e Interiores",339BRL,out of stock,4201-21_14726,,"https://34.196.236.239/wp-content/uploads/2021/10/IMG_4132.jpg,https://34.196.236.239/wp-content/uploads/2021/10/IMG_4133.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,339BRL,new,published,,,,,,,
4202-36_14715,"Banqueta Barril M - Couro Legítimo - Caramelo","DETALHES 
 
 
 
Cor: Caramelo 
Instruções/Cuidados: Limpar com pano macio seco ou levemente umedecido com água. 
Conteúdo da Embalagem: 1 Banqueta 
Modelo: Banqueta Barril M 
Material: Toda feita em madeira, o assento estofado e revestidos em couro legitimo e pés em madeira. 
Descrição do Tamanho: Assento 32 cm de diâmetro, Altura do Assento ao Chão 43 cm 
Produto precisa de Montagem? Não 
Peso suportado: 120 Kg 
 
ESPECIFICAÇÕES 
 
ARTESANATO 
 
 
  
Começamos com uma seleção das melhores peles bovinas dos Pampas do Brasil. As banquetas são feitas de madeira e revestidas em couro legítimo, com pés em madeira maciça e espuma D-23. As banquetas são duráveis e possuem diversas cores que combinam com os mais diversos ambientes, além de ser um produto excelente, otimizando espaços, proporcionando um ótimo conforto e versatilidade, agregando beleza a decoração. O revestimento em couro legitimo é naturalmente resistentes a manchas, são excepcionalmente duráveis e fáceis de manter. Os couros são curtidos de forma sustentável para baixo impacto ambiental. 
USO E CUIDADO 
Devido à natureza do couro bovino, os tapetes de couro Imperial são altamente resistentes a manchas. Nossos tapetes são muito fáceis de limpar e manter. Remova a poeira aspirando em uma potência baixa ou sacudindo o tapete para preservar as características naturais do material. As substâncias líquidas raramente penetram na pele. A maioria dos respingos flutua acima do pelo o tempo suficiente para ser facilmente limpa com um pano úmido com sabão neutro e água morna. Com um tráfego significativo de pedestres, algumas áreas podem ficar mais finas com o tempo, então é recomendável girar o tapete a cada poucos meses. 
 
Mais informações podem ser obtidas aqui.",https://34.196.236.239/wp-content/uploads/2021/10/IMG_4119.jpg,https://34.196.236.239/produtos/pronta-entrega/banquetas/banqueta-barril-m-couro-legitimo-caramelo/,"Banqueta Barril, Banquetas, Mesas e Puffs, Barril M","Imperial Tapetes e Interiores",269BRL,out of stock,4202-36_14715,,"https://34.196.236.239/wp-content/uploads/2021/10/IMG_4120.jpg,https://34.196.236.239/wp-content/uploads/2021/10/IMG_4121.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,269BRL,new,published,,,,,,,
